"id","trans_date","house_age","dist_MRT","num_stores","lat","long","price","X","Y","Xs","Ys","ldist"
385,2012.75,16.1,4066.587,0,24.94297,121.50342,12.9,502863.919817927,2761791.46983873,-2.97156021704536,-2.94448550187098,8.31055935169741
386,2013,18.3,82.88643,10,24.983,121.54026,46.6,506503.533408606,2766297.21290648,0.668053373633244,1.56125756587787,4.41747135754817
387,2012.8333333,0,185.4296,0,24.9711,121.5317,55.3,505663.443923817,2764962.14215325,-0.172036111155991,0.226186812650878,5.22267529518871
388,2013.25,16.2,2103.555,3,24.96042,121.51462,25.6,503959.842702781,2763746.37238027,-1.87563733219227,-0.989582960331812,7.65138404958678
389,2013.5,10.4,2251.938,4,24.95957,121.51353,27.3,503851.459269495,2763650.12606809,-1.98402076547779,-1.08582927251235,7.71954645779711
390,2013.25,40.9,122.3619,8,24.96756,121.5423,67.7,506741.691901282,2764589.82809698,0.906211866309633,-0.146127243615687,4.80698304711246
391,2013.5,32.8,377.8302,9,24.97151,121.5435,38.6,506854.719598574,2765029.88767433,1.01923956360167,0.29393233373249,5.93444488834698
392,2013.5833333,6.2,1939.749,1,24.95155,121.55387,31.3,507944.020785964,2762837.35661914,2.10854075099109,-1.8985987214637,7.57031386224357
393,2013.0833333,42.7,443.802,6,24.97927,121.53874,35.3,506357.726892375,2765880.93335068,0.522246857401915,1.14497801008262,6.09537851702281
394,2013,16.9,967.4,4,24.98872,121.53408,40.3,505867.390870242,2766919.48716136,0.0319108352690819,2.18353182075685,6.87461206038888
395,2013.5,32.6,4136.271,1,24.95544,121.4963,24.7,502119.036200509,2763160.26412368,-3.7164438344636,-1.5756912169233,8.32754993628549
396,2012.9166667,21.2,512.5487,4,24.974,121.53842,42.5,506336.333967934,2765296.24394113,0.500853932961356,0.560288600534666,6.23939573088828
397,2012.6666667,37.1,918.6357,1,24.97198,121.55063,31.9,507574.069077142,2765095.50664544,1.73858904216933,0.359551304844208,6.82288963462444
398,2013.4166667,13.1,1164.838,4,24.99156,121.53406,32.2,505859.485528744,2767234.21178783,0.0240054937708192,2.49825644723,7.06033730053666
399,2013.4166667,14.7,1717.193,2,24.96447,121.51649,23,504140.453494018,2764198.7388039,-1.69502654095483,-0.537216536701191,7.44844625993865
400,2012.9166667,12.7,170.1289,1,24.97371,121.52984,37.3,505470.137044389,2765247.90578246,-0.365342990583333,0.511950441860594,5.13655638502922
401,2013.25,26.8,482.7581,5,24.97433,121.53863,35.5,506356.864658461,2765333.21558626,0.521384623488295,0.59726024565706,6.17951570003891
402,2013.0833333,7.6,2175.03,3,24.96305,121.51254,27.7,503744.291484843,2764033.96299192,-2.09118855012965,-0.701992348674685,7.68479773653111
403,2012.8333333,12.7,187.4823,1,24.97388,121.52981,28.5,505466.754819229,2765266.69058417,-0.368725215743878,0.530735243568663,5.23368444095451
404,2012.6666667,30.9,161.942,9,24.98353,121.53966,39.7,506441.822096814,2766354.81832387,0.606342061841686,1.61886298326915,5.08723824643489
405,2013.3333333,16.4,289.3248,5,24.98203,121.54348,41.2,506830.829126381,2766195.80445191,0.9953490914086,1.45984911130788,5.66754993246975
406,2012.6666667,23,130.9945,6,24.95663,121.53765,37.2,506294.556204025,2763369.64092878,0.459076169052045,-1.36631441181665,4.87515533758694
407,2013.1666667,1.9,372.1386,7,24.97293,121.54026,40.5,506524.442192814,2765181.13438203,0.68896215784084,0.445179041431285,5.91926636552737
408,2013,5.2,2408.993,0,24.95505,121.55964,22.3,508519.733097109,2763236.25415229,2.68425306213589,-1.49970118831098,7.78696409684062
409,2013.4166667,18.5,2175.744,3,24.9633,121.51243,28.1,503732.664743165,2764061.46476003,-2.10281529180804,-0.674490580566227,7.68512595399605
410,2013,13.7,4082.015,0,24.94155,121.50381,15.4,502906.231064916,2761634.81850218,-2.92924897005648,-3.10113683842309,8.31434601803232
411,2012.6666667,5.6,90.45606,9,24.97433,121.5431,50,506808.447761703,2765341.67647767,0.972967726730625,0.605721137068234,4.50486420793864
412,2013.25,18.8,390.9696,7,24.97923,121.53986,40.6,506470.953653386,2765878.61902284,0.63547361841338,1.14266368224379,5.96862980760211
413,2013,8.1,104.8101,5,24.96674,121.54067,52.5,506578.713751294,2764495.86048838,0.743233716321178,-0.240094852214679,4.65215014128906
414,2013.5,6.5,90.45606,9,24.97433,121.5431,63.9,506808.447761703,2765341.67647767,0.972967726730625,0.605721137068234,4.50486420793864
